   0.NN   ; 1.input ; 1.speed ; 1.ksiD ; 1.density ; 1.output ; 1.delay ; 2.input ; 2.speed ; 2.ksiD ; 2.density ; 2.output ; 2.delay ; 3.input ; 3.speed ; 3.ksiD ; 3.density ; 3.output ; 3.delay ; 4.input ; 4.speed ; 4.ksiD ; 4.density ; 4.output ; 4.delay ; 5.input ; 5.speed ; 5.ksiD ; 5.density ; 5.output ; 5.delay ; 6.input ; 6.speed ; 6.ksiD ; 6.density ; 6.output ; 6.delay ; 7.input ; 7.speed ; 7.ksiD ; 7.density ; 7.output ; 7.delay ; 8.input ; 8.speed ; 8.ksiD ; 8.density ; 8.output ; 8.delay 
   3.8500 ;  0.0082 ;  0.6362 ; 1.0000 ;    0.0128 ;   0.0098 ;  1.9990 ;  0.0859 ;  0.9105 ; 0.5000 ;    0.0943 ;   0.0004 ;  0.8640 ;  0.0102 ;  1.1204 ; 0.7000 ;    0.0091 ;   0.6499 ;  0.8710 ;  0.5691 ;  1.2001 ; 0.8000 ;    0.4742 ;   0.7727 ;  0.9260 ;  0.3333 ;  1.1294 ; 1.5000 ;    0.2951 ;   1.1335 ;  1.4540 ;  2.5561 ;  0.9512 ; 1.0000 ;    2.6873 ;   1.3186 ;  0.8360 ;  0.5275 ;  0.7643 ; 1.5000 ;    0.6901 ;   0.1814 ;  1.2040 ;  0.7912 ;  0.6913 ; 0.6000 ;    1.1445 ;   0.3008 ;  0.4150 
   3.9600 ;  0.0350 ;  0.6991 ; 1.0000 ;    0.0500 ;   0.0380 ;  1.9990 ;  0.0065 ;  0.9260 ; 0.5000 ;    0.0071 ;   0.0603 ;  0.8510 ;  0.0983 ;  0.8880 ; 0.7000 ;    0.1107 ;   0.8178 ;  0.8530 ;  0.4322 ;  0.6484 ; 0.8000 ;    0.6666 ;   0.0006 ;  0.8490 ;  0.6626 ;  0.5027 ; 1.5000 ;    1.3179 ;   0.0393 ;  1.4660 ;  0.8577 ;  0.7399 ; 1.0000 ;    1.1591 ;   0.5831 ;  0.8970 ;  0.2332 ;  1.3542 ; 1.5000 ;    0.1722 ;   3.3320 ;  1.2210 ;  0.3499 ;  1.9843 ; 0.6000 ;    0.1763 ;   0.3552 ;  0.4550 
   4.0000 ;  0.0488 ;  0.7165 ; 1.0000 ;    0.0681 ;   0.0523 ;  1.9990 ;  0.0000 ;  0.8956 ; 0.5000 ;    0.0000 ;   0.1564 ;  0.8380 ;  0.2087 ;  0.7500 ; 0.7000 ;    0.2782 ;   0.7246 ;  0.8630 ;  0.2917 ;  0.4961 ; 0.8000 ;    0.5879 ;   0.0090 ;  0.8550 ;  0.5690 ;  0.5670 ; 1.5000 ;    1.0036 ;   0.0275 ;  1.4900 ;  0.7611 ;  1.1250 ; 1.0000 ;    0.6765 ;   1.2485 ;  0.9140 ;  0.4994 ;  1.7913 ; 1.5000 ;    0.2788 ;   0.4441 ;  1.1870 ;  0.7491 ;  1.9704 ; 0.6000 ;    0.3802 ;   0.2652 ;  0.4430 
   4.1300 ;  0.1053 ;  0.7483 ; 1.0000 ;    0.1407 ;   0.1101 ;  1.9990 ;  0.0657 ;  0.6964 ; 0.5000 ;    0.0944 ;   0.8352 ;  0.7300 ;  0.9453 ;  0.3972 ; 0.7000 ;    2.3802 ;   0.2723 ;  0.9300 ;  0.0006 ;  0.6805 ; 0.8000 ;    0.0008 ;   0.1094 ;  0.9150 ;  0.0163 ;  1.4193 ; 1.5000 ;    0.0115 ;   0.0967 ;  1.5310 ;  0.4783 ;  1.4836 ; 1.0000 ;    0.3224 ;   2.1171 ;  0.8550 ;  0.8468 ;  0.8174 ; 1.5000 ;    1.0360 ;   0.0305 ;  1.2020 ;  1.2702 ;  0.8274 ; 0.6000 ;    1.5353 ;   0.1655 ;  0.4330 
   4.1400 ;  0.1102 ;  0.7491 ; 1.0000 ;    0.1471 ;   0.1151 ;  1.9990 ;  0.0755 ;  0.6771 ; 0.5000 ;    0.1116 ;   0.8569 ;  0.7180 ;  0.9719 ;  0.3868 ; 0.7000 ;    2.5129 ;   0.2511 ;  0.9360 ;  0.0052 ;  0.7311 ; 0.8000 ;    0.0071 ;   0.1349 ;  0.9190 ;  0.0041 ;  1.4568 ; 1.5000 ;    0.0028 ;   0.1442 ;  1.5310 ;  0.5301 ;  1.3960 ; 1.0000 ;    0.3797 ;   1.7879 ;  0.8440 ;  0.7151 ;  0.7294 ; 1.5000 ;    0.9804 ;   0.0315 ;  1.2070 ;  1.0727 ;  0.9480 ; 0.6000 ;    1.1316 ;   0.2072 ;  0.4380 
   4.1500 ;  0.1152 ;  0.7497 ; 1.0000 ;    0.1536 ;   0.1201 ;  1.9990 ;  0.0859 ;  0.6577 ; 0.5000 ;    0.1306 ;   0.8371 ;  0.7060 ;  0.9573 ;  0.3796 ; 0.7000 ;    2.5216 ;   0.2464 ;  0.9430 ;  0.0143 ;  0.7840 ; 0.8000 ;    0.0182 ;   0.1447 ;  0.9230 ;  0.0000 ;  1.4830 ; 1.5000 ;    0.0000 ;   0.2022 ;  1.5300 ;  0.5933 ;  1.2988 ; 1.0000 ;    0.4568 ;   1.4108 ;  0.8380 ;  0.5643 ;  0.6665 ; 1.5000 ;    0.8467 ;   0.0287 ;  1.2120 ;  0.8465 ;  1.0954 ; 0.6000 ;    0.7728 ;   0.2394 ;  0.4420 
   4.2500 ;  0.1667 ;  0.7415 ; 1.0000 ;    0.2248 ;   0.1724 ;  1.9990 ;  0.2083 ;  0.4688 ; 0.5000 ;    0.4444 ;   0.3548 ;  0.6590 ;  0.5272 ;  0.4848 ; 0.7000 ;    1.0874 ;   0.2459 ;  1.0050 ;  0.2917 ;  1.2539 ; 0.8000 ;    0.2326 ;   0.4736 ;  0.9410 ;  0.3333 ;  1.1294 ; 1.5000 ;    0.2951 ;   1.1335 ;  1.4540 ;  1.8530 ;  0.5625 ; 1.0000 ;    3.2942 ;   0.5215 ;  0.8700 ;  0.2086 ;  1.4118 ; 1.5000 ;    0.1478 ;   0.3201 ;  1.2160 ;  0.3129 ;  1.9704 ; 0.6000 ;    0.1588 ;   1.1393 ;  0.4430 
   4.3200 ;  0.2030 ;  0.7216 ; 1.0000 ;    0.2814 ;   0.2092 ;  1.9990 ;  0.2970 ;  0.3684 ; 0.5000 ;    0.8063 ;   0.2057 ;  0.6740 ;  0.4149 ;  0.7030 ; 0.7000 ;    0.5902 ;   0.3101 ;  1.0320 ;  0.5164 ;  1.2851 ; 0.8000 ;    0.4018 ;   0.7292 ;  0.9350 ;  0.6303 ;  0.6284 ; 1.5000 ;    1.0030 ;   0.1036 ;  1.4460 ;  1.1430 ;  0.9851 ; 1.0000 ;    1.1602 ;   1.0042 ;  0.9100 ;  0.4017 ;  1.8585 ; 1.5000 ;    0.2161 ;   0.8145 ;  1.1800 ;  0.6025 ;  0.9258 ; 0.6000 ;    0.6508 ;   0.2144 ;  0.4000 
   4.4300 ;  0.2560 ;  0.6692 ; 1.0000 ;    0.3825 ;   0.2626 ;  1.9990 ;  0.3968 ;  0.3136 ; 0.5000 ;    1.2654 ;   0.1151 ;  0.7280 ;  0.3777 ;  1.0463 ; 0.7000 ;    0.3610 ;   0.4427 ;  0.9950 ;  0.5164 ;  0.8020 ; 0.8000 ;    0.6439 ;   0.1155 ;  0.8600 ;  0.4363 ;  0.7277 ; 1.5000 ;    0.5996 ;   0.0084 ;  1.5050 ;  0.5666 ;  1.6698 ; 1.0000 ;    0.3393 ;   0.5419 ;  0.9040 ;  0.2168 ;  0.6992 ; 1.5000 ;    0.3100 ;   0.0843 ;  1.2090 ;  0.3252 ;  1.6011 ; 0.6000 ;    0.2031 ;   0.3701 ;  0.4520 
   4.5100 ;  0.2882 ;  0.6181 ; 1.0000 ;    0.4662 ;   0.2950 ;  1.9990 ;  0.4163 ;  0.3647 ; 0.5000 ;    1.1413 ;   0.1057 ;  0.7710 ;  0.4007 ;  1.1233 ; 0.7000 ;    0.3567 ;   0.1467 ;  0.8760 ;  0.2551 ;  0.4717 ; 0.8000 ;    0.5409 ;   0.0156 ;  0.8590 ;  0.0637 ;  1.3147 ; 1.5000 ;    0.0484 ;   0.0571 ;  1.5290 ;  0.2194 ;  1.0196 ; 1.0000 ;    0.2152 ;   0.5076 ;  0.8350 ;  0.2031 ;  1.0631 ; 1.5000 ;    0.1910 ;   0.1991 ;  1.2370 ;  0.3046 ;  1.8662 ; 0.6000 ;    0.1632 ;   2.3330 ;  0.4340 
   4.6400 ;  0.3235 ;  0.5209 ; 1.0000 ;    0.6210 ;   0.3301 ;  1.9990 ;  0.3411 ;  0.5729 ; 0.5000 ;    0.5955 ;   0.0777 ;  0.8280 ;  0.4079 ;  0.8433 ; 0.7000 ;    0.4837 ;   0.0153 ;  0.8560 ;  0.0052 ;  0.7311 ; 0.8000 ;    0.0071 ;   0.1349 ;  0.9190 ;  0.2812 ;  1.2034 ; 1.5000 ;    0.2337 ;   1.4846 ;  1.4660 ;  1.6348 ;  0.8540 ; 1.0000 ;    1.9143 ;   0.6525 ;  0.9040 ;  0.2610 ;  1.5959 ; 1.5000 ;    0.1635 ;   1.0461 ;  1.1820 ;  0.3915 ;  0.9480 ; 0.6000 ;    0.4130 ;   0.1941 ;  0.4380 
   4.7500 ;  0.3333 ;  0.4353 ; 1.0000 ;    0.7658 ;   0.3391 ;  1.9990 ;  0.2083 ;  0.7812 ; 0.5000 ;    0.2667 ;   0.0332 ;  0.8560 ;  0.3724 ;  0.4848 ; 0.7000 ;    0.7680 ;   0.0044 ;  0.9020 ;  0.2917 ;  1.2539 ; 0.8000 ;    0.2326 ;   0.4736 ;  0.9410 ;  0.6667 ;  0.5170 ; 1.5000 ;    1.2894 ;   0.0602 ;  1.4610 ;  0.5382 ;  1.6875 ; 1.0000 ;    0.3189 ;   4.6472 ;  0.9140 ;  1.8589 ;  0.6463 ; 1.5000 ;    2.8762 ;   0.0832 ;  1.2270 ;  2.7883 ;  1.9704 ; 0.6000 ;    1.4151 ;   0.9980 ;  0.4430 
   5.0700 ;  0.2560 ;  0.2614 ; 1.0000 ;    0.9791 ;   0.2560 ;  2.0000 ;  0.0198 ;  0.8033 ; 0.5000 ;    0.0247 ;   0.4722 ;  0.7970 ;  0.7282 ;  0.9798 ; 0.7000 ;    0.7432 ;   0.6892 ;  1.0230 ;  0.0669 ;  0.4649 ; 0.8000 ;    0.1440 ;   0.0427 ;  0.8880 ;  0.4363 ;  0.9738 ; 1.5000 ;    0.4481 ;   0.5839 ;  1.4420 ;  1.3159 ;  1.6698 ; 1.0000 ;    0.7880 ;   0.7628 ;  0.9200 ;  0.3051 ;  0.9207 ; 1.5000 ;    0.3314 ;   0.5607 ;  1.2390 ;  0.4577 ;  0.9258 ; 0.6000 ;    0.4944 ;   0.4603 ;  0.4010 
   5.2200 ;  0.1824 ;  0.2535 ; 1.0000 ;    0.7193 ;   0.1824 ;  2.0000 ;  0.1693 ;  0.5222 ; 0.5000 ;    0.3242 ;   0.4873 ;  0.6630 ;  0.6696 ;  1.0786 ; 0.7000 ;    0.6208 ;   0.4712 ;  0.8560 ;  0.1843 ;  1.1468 ; 0.8000 ;    0.1607 ;   0.3776 ;  0.9390 ;  0.4847 ;  0.6654 ; 1.5000 ;    0.7283 ;   0.0176 ;  1.5010 ;  0.8664 ;  0.6501 ; 1.0000 ;    1.3328 ;   0.4997 ;  0.8520 ;  0.1999 ;  1.4922 ; 1.5000 ;    0.1340 ;   0.8616 ;  1.1840 ;  0.2998 ;  2.0443 ; 0.6000 ;    0.1467 ;   2.8704 ;  0.4560 
   5.2500 ;  0.1667 ;  0.2585 ; 1.0000 ;    0.6447 ;   0.1667 ;  2.0000 ;  0.2083 ;  0.4688 ; 0.5000 ;    0.4444 ;   0.3751 ;  0.6600 ;  0.5417 ;  1.0152 ; 0.7000 ;    0.5336 ;   0.4001 ;  0.8520 ;  0.2917 ;  1.2539 ; 0.8000 ;    0.2326 ;   0.4736 ;  0.9420 ;  0.3333 ;  0.8706 ; 1.5000 ;    0.3829 ;   0.0025 ;  1.5150 ;  0.8761 ;  0.5625 ; 1.0000 ;    1.5575 ;   0.3893 ;  0.8710 ;  0.1557 ;  1.0882 ; 1.5000 ;    0.1431 ;   0.5257 ;  1.1920 ;  0.2336 ;  1.9704 ; 0.6000 ;    0.1185 ;   1.5560 ;  0.4450 
   5.2700 ;  0.1562 ;  0.2631 ; 1.0000 ;    0.5938 ;   0.1562 ;  2.0000 ;  0.2344 ;  0.4361 ; 0.5000 ;    0.5376 ;   0.3117 ;  0.6620 ;  0.4679 ;  0.9608 ; 0.7000 ;    0.4870 ;   0.3584 ;  0.8520 ;  0.3642 ;  1.2964 ; 0.8000 ;    0.2809 ;   0.5523 ;  0.9420 ;  0.2303 ;  1.0262 ; 1.5000 ;    0.2245 ;   0.0000 ;  1.5220 ;  0.9106 ;  0.6020 ; 1.0000 ;    1.5127 ;   0.3716 ;  0.8830 ;  0.1486 ;  0.8466 ; 1.5000 ;    0.1756 ;   0.3730 ;  1.2010 ;  0.2230 ;  1.7311 ; 0.6000 ;    0.1288 ;   0.7189 ;  0.4230 
   5.3600 ;  0.1102 ;  0.2947 ; 1.0000 ;    0.3740 ;   0.1102 ;  2.0000 ;  0.3411 ;  0.3321 ; 0.5000 ;    1.0272 ;   0.1623 ;  0.6920 ;  0.2725 ;  0.6567 ; 0.7000 ;    0.4150 ;   0.2315 ;  0.8740 ;  0.5782 ;  1.1609 ; 0.8000 ;    0.4980 ;   0.7620 ;  0.9220 ;  0.0041 ;  1.4973 ; 1.5000 ;    0.0027 ;   0.2710 ;  1.5300 ;  1.2645 ;  1.3960 ; 1.0000 ;    0.9058 ;   0.4271 ;  0.9220 ;  0.1708 ;  0.9721 ; 1.5000 ;    0.1757 ;   1.0071 ;  1.2390 ;  0.2562 ;  0.6949 ; 0.6000 ;    0.3688 ;   0.0423 ;  0.4210 
   5.4800 ;  0.0564 ;  0.3617 ; 1.0000 ;    0.1561 ;   0.0564 ;  2.0000 ;  0.4150 ;  0.3369 ; 0.5000 ;    1.2318 ;   0.1059 ;  0.7560 ;  0.1623 ;  0.3816 ; 0.7000 ;    0.4253 ;   0.1402 ;  0.9410 ;  0.3642 ;  0.5624 ; 0.8000 ;    0.6476 ;   0.0005 ;  0.8500 ;  0.4847 ;  0.8960 ; 1.5000 ;    0.5409 ;   0.3431 ;  1.4390 ;  0.4837 ;  1.3321 ; 1.0000 ;    0.3631 ;   2.5500 ;  0.8410 ;  1.0200 ;  1.7632 ; 1.5000 ;    0.5785 ;   0.2864 ;  1.1810 ;  1.5300 ;  2.0623 ; 0.6000 ;    0.7419 ;   0.2986 ;  0.4540 
   5.4900 ;  0.0526 ;  0.3683 ; 1.0000 ;    0.1428 ;   0.0526 ;  2.0000 ;  0.4163 ;  0.3451 ; 0.5000 ;    1.2062 ;   0.1084 ;  0.7610 ;  0.1610 ;  0.3767 ; 0.7000 ;    0.4275 ;   0.1425 ;  0.9480 ;  0.3282 ;  0.5265 ; 0.8000 ;    0.6234 ;   0.0037 ;  0.8530 ;  0.5293 ;  0.8208 ; 1.5000 ;    0.6448 ;   0.2435 ;  1.4390 ;  0.3897 ;  1.2304 ; 1.0000 ;    0.3168 ;   1.1116 ;  0.8370 ;  0.4446 ;  1.6730 ; 1.5000 ;    0.2658 ;   0.3222 ;  1.1820 ;  0.6669 ;  2.0372 ; 0.6000 ;    0.3274 ;   0.3610 ;  0.4510 
   5.5000 ;  0.0488 ;  0.3750 ; 1.0000 ;    0.1302 ;   0.0488 ;  2.0000 ;  0.4167 ;  0.3544 ; 0.5000 ;    1.1758 ;   0.1027 ;  0.7660 ;  0.1515 ;  0.3750 ; 0.7000 ;    0.4041 ;   0.1419 ;  0.9540 ;  0.2917 ;  0.4961 ; 0.8000 ;    0.5879 ;   0.0090 ;  0.8560 ;  0.5690 ;  0.7500 ; 1.5000 ;    0.7587 ;   0.2225 ;  1.4400 ;  0.3734 ;  1.1250 ; 1.0000 ;    0.3319 ;   0.7763 ;  0.8350 ;  0.3105 ;  1.5625 ; 1.5000 ;    0.1987 ;   0.3377 ;  1.1830 ;  0.4658 ;  1.9704 ; 0.6000 ;    0.2364 ;   0.6860 ;  0.4450 
   5.6800 ;  0.0040 ;  0.5105 ; 1.0000 ;    0.0079 ;   0.0029 ;  1.9990 ;  0.2970 ;  0.6511 ; 0.5000 ;    0.4562 ;   0.0698 ;  0.8410 ;  0.0727 ;  0.7970 ; 0.7000 ;    0.0912 ;   0.4062 ;  1.0370 ;  0.0669 ;  0.9480 ; 0.8000 ;    0.0706 ;   0.2205 ;  0.9320 ;  0.1820 ;  1.1040 ; 1.5000 ;    0.1649 ;   0.0030 ;  1.5250 ;  0.6298 ;  1.2649 ; 1.0000 ;    0.4979 ;   0.4574 ;  0.9190 ;  0.1830 ;  1.4306 ; 1.5000 ;    0.1279 ;   0.6184 ;  1.2160 ;  0.2744 ;  1.6011 ; 0.6000 ;    0.1714 ;   0.1941 ;  0.4530 
   5.6900 ;  0.0030 ;  0.5183 ; 1.0000 ;    0.0057 ;   0.0020 ;  1.9990 ;  0.2850 ;  0.6707 ; 0.5000 ;    0.4250 ;   0.0633 ;  0.8440 ;  0.0653 ;  0.8318 ; 0.7000 ;    0.0785 ;   0.4380 ;  1.0370 ;  0.0920 ;  1.0015 ; 0.8000 ;    0.0919 ;   0.2571 ;  0.9340 ;  0.1374 ;  1.1792 ; 1.5000 ;    0.1165 ;   0.0128 ;  1.5270 ;  0.7080 ;  1.3645 ; 1.0000 ;    0.5188 ;   0.4934 ;  0.9210 ;  0.1974 ;  1.5568 ; 1.5000 ;    0.1268 ;   0.4535 ;  1.2050 ;  0.2961 ;  1.7555 ; 0.6000 ;    0.1687 ;   0.2048 ;  0.4550 
   5.8500 ;  0.0082 ;  0.6362 ; 1.0000 ;    0.0128 ;   0.0098 ;  1.9990 ;  0.0859 ;  0.9105 ; 0.5000 ;    0.0943 ;   0.0004 ;  0.8650 ;  0.0102 ;  1.1204 ; 0.7000 ;    0.0091 ;   0.6487 ;  0.8730 ;  0.5691 ;  1.2001 ; 0.8000 ;    0.4742 ;   0.7727 ;  0.9270 ;  0.3333 ;  1.1294 ; 1.5000 ;    0.2951 ;   1.1335 ;  1.4560 ;  2.5549 ;  0.9512 ; 1.0000 ;    2.6860 ;   1.2024 ;  0.8370 ;  0.4810 ;  0.7643 ; 1.5000 ;    0.6293 ;   0.1669 ;  1.2050 ;  0.7214 ;  0.6913 ; 0.6000 ;    1.0436 ;   0.1763 ;  0.4150 
   5.9400 ;  0.0288 ;  0.6892 ; 1.0000 ;    0.0418 ;   0.0316 ;  1.9990 ;  0.0146 ;  0.9341 ; 0.5000 ;    0.0157 ;   0.0394 ;  0.8570 ;  0.0710 ;  0.9509 ; 0.7000 ;    0.0746 ;   0.8000 ;  0.8520 ;  0.4913 ;  0.7485 ; 0.8000 ;    0.6564 ;   0.0403 ;  0.8560 ;  0.6626 ;  0.5432 ; 1.5000 ;    1.2197 ;   0.0633 ;  1.4560 ;  0.9036 ;  0.6160 ; 1.0000 ;    1.4668 ;   0.5207 ;  0.8850 ;  0.2083 ;  1.0819 ; 1.5000 ;    0.1925 ;   1.3936 ;  1.2380 ;  0.3124 ;  1.7555 ; 0.6000 ;    0.1780 ;   0.5747 ;  0.4550 
   5.9900 ;  0.0452 ;  0.7125 ; 1.0000 ;    0.0634 ;   0.0485 ;  1.9990 ;  0.0004 ;  0.9049 ; 0.5000 ;    0.0005 ;   0.1182 ;  0.8430 ;  0.1667 ;  0.7853 ; 0.7000 ;    0.2123 ;   0.7571 ;  0.8610 ;  0.3282 ;  0.5265 ; 0.8000 ;    0.6234 ;   0.0037 ;  0.8530 ;  0.6030 ;  0.5332 ; 1.5000 ;    1.1309 ;   0.0258 ;  1.4840 ;  0.7867 ;  1.0196 ; 1.0000 ;    0.7715 ;   0.8825 ;  0.9110 ;  0.3530 ;  1.7101 ; 1.5000 ;    0.2064 ;   1.1826 ;  1.1930 ;  0.5295 ;  2.0372 ; 0.6000 ;    0.2599 ;   0.2080 ;  0.4510 
   6.0000 ;  0.0488 ;  0.7165 ; 1.0000 ;    0.0681 ;   0.0523 ;  1.9990 ;  0.0000 ;  0.8956 ; 0.5000 ;    0.0000 ;   0.1564 ;  0.8390 ;  0.2087 ;  0.7500 ; 0.7000 ;    0.2782 ;   0.7208 ;  0.8640 ;  0.2917 ;  0.4961 ; 0.8000 ;    0.5879 ;   0.0090 ;  0.8560 ;  0.5690 ;  0.5670 ; 1.5000 ;    1.0036 ;   0.0275 ;  1.4900 ;  0.7573 ;  1.1250 ; 1.0000 ;    0.6732 ;   1.2485 ;  0.9150 ;  0.4994 ;  1.7913 ; 1.5000 ;    0.2788 ;   0.5002 ;  1.1880 ;  0.7491 ;  1.9704 ; 0.6000 ;    0.3802 ;   0.2198 ;  0.4450 
   6.0200 ;  0.0564 ;  0.7239 ; 1.0000 ;    0.0780 ;   0.0601 ;  1.9990 ;  0.0016 ;  0.8739 ; 0.5000 ;    0.0019 ;   0.2246 ;  0.8300 ;  0.2848 ;  0.6797 ; 0.7000 ;    0.4190 ;   0.6402 ;  0.8710 ;  0.2191 ;  0.4536 ; 0.8000 ;    0.4831 ;   0.0150 ;  0.8630 ;  0.4847 ;  0.6654 ; 1.5000 ;    0.7283 ;   0.0176 ;  1.5010 ;  0.6729 ;  1.3321 ; 1.0000 ;    0.5051 ;   1.9191 ;  0.9210 ;  0.7676 ;  1.8728 ; 1.5000 ;    0.4099 ;   0.2751 ;  1.1830 ;  1.1514 ;  1.7311 ; 0.6000 ;    0.6651 ;   0.2694 ;  0.4230 
   6.0600 ;  0.0730 ;  0.7361 ; 1.0000 ;    0.0992 ;   0.0771 ;  1.9990 ;  0.0146 ;  0.8191 ; 0.5000 ;    0.0179 ;   0.4012 ;  0.8050 ;  0.4783 ;  0.5491 ; 0.7000 ;    0.8711 ;   0.4439 ;  0.8890 ;  0.0920 ;  0.4491 ; 0.8000 ;    0.2049 ;   0.0317 ;  0.8830 ;  0.2812 ;  0.9477 ; 1.5000 ;    0.2967 ;   0.0000 ;  1.5180 ;  0.4756 ;  1.6340 ; 1.0000 ;    0.2911 ;   2.2022 ;  0.9220 ;  0.8809 ;  1.6873 ; 1.5000 ;    0.5221 ;   0.0903 ;  1.1820 ;  1.3213 ;  1.0693 ; 0.6000 ;    1.2357 ;   0.1728 ;  0.3980 
   6.1100 ;  0.0957 ;  0.7460 ; 1.0000 ;    0.1283 ;   0.1003 ;  1.9990 ;  0.0478 ;  0.7339 ; 0.5000 ;    0.0651 ;   0.7539 ;  0.7560 ;  0.8542 ;  0.4272 ; 0.7000 ;    1.9994 ;   0.3043 ;  0.9180 ;  0.0052 ;  0.5891 ; 0.8000 ;    0.0088 ;   0.0808 ;  0.9080 ;  0.0637 ;  1.3147 ; 1.5000 ;    0.0484 ;   0.0321 ;  1.5300 ;  0.4172 ;  1.6179 ; 1.0000 ;    0.2578 ;   2.1564 ;  0.8910 ;  0.8625 ;  1.0507 ; 1.5000 ;    0.8210 ;   0.0472 ;  1.1940 ;  1.2938 ;  0.6949 ; 0.6000 ;    1.8619 ;   0.1172 ;  0.4210 
   6.3700 ;  0.2280 ;  0.7007 ; 1.0000 ;    0.3254 ;   0.2345 ;  1.9990 ;  0.3509 ;  0.3258 ; 0.5000 ;    1.0771 ;   0.1486 ;  0.6970 ;  0.3831 ;  0.8770 ; 0.7000 ;    0.4368 ;   0.3648 ;  1.0360 ;  0.5828 ;  1.1171 ; 0.8000 ;    0.5217 ;   0.7446 ;  0.9170 ;  0.6504 ;  0.5007 ; 1.5000 ;    1.2989 ;   0.0391 ;  1.4730 ;  1.1485 ;  1.4836 ; 1.0000 ;    0.7742 ;   1.2239 ;  0.9230 ;  0.4896 ;  1.3991 ; 1.5000 ;    0.3499 ;   0.2254 ;  1.1860 ;  0.7343 ;  0.7412 ; 0.6000 ;    0.9907 ;   0.1335 ;  0.4270 
   6.6400 ;  0.3235 ;  0.5209 ; 1.0000 ;    0.6210 ;   0.3301 ;  1.9990 ;  0.3411 ;  0.5729 ; 0.5000 ;    0.5955 ;   0.0777 ;  0.8290 ;  0.4079 ;  0.8433 ; 0.7000 ;    0.4837 ;   0.0153 ;  0.8570 ;  0.0052 ;  0.7311 ; 0.8000 ;    0.0071 ;   0.1349 ;  0.9200 ;  0.2812 ;  1.2034 ; 1.5000 ;    0.2337 ;   1.4846 ;  1.4690 ;  1.6348 ;  0.8540 ; 1.0000 ;    1.9143 ;   0.6389 ;  0.9040 ;  0.2555 ;  1.5959 ; 1.5000 ;    0.1601 ;   0.8917 ;  1.1830 ;  0.3833 ;  0.9480 ; 0.6000 ;    0.4044 ;   0.1941 ;  0.4380 
   6.6500 ;  0.3252 ;  0.5131 ; 1.0000 ;    0.6338 ;   0.3318 ;  1.9990 ;  0.3308 ;  0.5923 ; 0.5000 ;    0.5584 ;   0.0804 ;  0.8320 ;  0.4122 ;  0.8087 ; 0.7000 ;    0.5097 ;   0.0119 ;  0.8590 ;  0.0143 ;  0.7840 ; 0.8000 ;    0.0182 ;   0.1447 ;  0.9230 ;  0.3333 ;  1.1294 ; 1.5000 ;    0.2951 ;   1.1335 ;  1.4560 ;  1.2901 ;  0.9512 ; 1.0000 ;    1.3563 ;   0.8046 ;  0.9090 ;  0.3218 ;  1.4740 ; 1.5000 ;    0.2183 ;   1.0617 ;  1.1840 ;  0.4827 ;  1.0954 ; 0.6000 ;    0.4407 ;   0.2243 ;  0.4430 
   6.7700 ;  0.3330 ;  0.4203 ; 1.0000 ;    0.7924 ;   0.3330 ;  2.0000 ;  0.1822 ;  0.8139 ; 0.5000 ;    0.2239 ;   0.0224 ;  0.8590 ;  0.3554 ;  0.4398 ; 0.7000 ;    0.8080 ;   0.0046 ;  0.9140 ;  0.3642 ;  1.2964 ; 0.8000 ;    0.2809 ;   0.5523 ;  0.9420 ;  0.6504 ;  0.5007 ; 1.5000 ;    1.2989 ;   0.0391 ;  1.4730 ;  0.5960 ;  1.6480 ; 1.0000 ;    0.3616 ;   4.0540 ;  0.8990 ;  1.6216 ;  0.7726 ; 1.5000 ;    2.0988 ;   0.0715 ;  1.2360 ;  2.4324 ;  1.7311 ; 0.6000 ;    1.4051 ;   2.0104 ;  0.4230 
   6.8000 ;  0.3313 ;  0.3983 ; 1.0000 ;    0.8317 ;   0.3313 ;  2.0000 ;  0.1440 ;  0.8572 ; 0.5000 ;    0.1679 ;   0.0134 ;  0.8630 ;  0.3447 ;  0.3934 ; 0.7000 ;    0.8763 ;   0.0050 ;  0.9330 ;  0.4631 ;  1.3101 ; 0.8000 ;    0.3535 ;   0.6834 ;  0.9400 ;  0.5690 ;  0.5670 ; 1.5000 ;    1.0036 ;   0.0150 ;  1.4900 ;  0.7035 ;  1.4556 ; 1.0000 ;    0.4833 ;   1.9426 ;  0.8530 ;  0.7770 ;  1.1201 ; 1.5000 ;    0.6938 ;   0.1167 ;  1.2370 ;  1.1656 ;  1.2321 ; 0.6000 ;    0.9460 ;   0.3277 ;  0.3980 
